run_accession	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_layout	library_strategy	library_source	read_count	base_count	center_name	experiment_title	fastq_bytes	fastq_md5	fastq_ftp	sample_alias
SRR5950395	PRJNA398089	SAMN07532435	SRX3108892	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	8639906	1570647153	SUB2970642	Illumina HiSeq 2000 sequencing: PSMA266U stool MTX	355531978;452496541	7fa14214d23635085221b99f7bd8123a;6c33ee37c3435a9d425e2ce635de9b2f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5950395/SRR5950395_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5950395/SRR5950395_2.fastq.gz	P6038C2_MTX
SRR6704344	PRJNA398089	SAMN08513972	SRX3678412	408170	human gut metagenome	ILLUMINA	Illumina MiniSeq	PAIRED	AMPLICON	METAGENOMIC	193	96500	SUB3633016	Illumina MiniSeq sequencing: 16S Biopsy Sample C3003CSC1_BP	23575;26780	8d69309063c379a956013fa8e82d7d51;e04050986a86c4728fae8d0ca97208ab	ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/004/SRR6704344/SRR6704344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/004/SRR6704344/SRR6704344_2.fastq.gz	C3003CSC1_BP
SRR5946667	PRJNA398089	SAMN07521679	SRX3105123	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	15102261	2728176418	SUB2966903	Illumina HiSeq 2000 sequencing: MSM6J2K8 stool WGS	749435883;752181125	e5d2179feb94c5c0bbaf9a17ac1514f4;71dc7542211213eb8008fda323e4da73	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5946667/SRR5946667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5946667/SRR5946667_2.fastq.gz	E5009C5
SRR6704350	PRJNA398089	SAMN08514122	SRX3678406	408170	human gut metagenome	ILLUMINA	Illumina MiniSeq	PAIRED	AMPLICON	METAGENOMIC	32357	16178500	SUB3633016	Illumina MiniSeq sequencing: 16S Biopsy Sample P6009CSC2_BP	3339887;4056396	fb0f3cd83c4538995aa9b599f64cf9ee;e13697a89c3667f165d2d99540e5421d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/000/SRR6704350/SRR6704350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/000/SRR6704350/SRR6704350_2.fastq.gz	P6009CSC2_BP
SRR5950396	PRJNA398089	SAMN07532369	SRX3108891	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	8335034	1520201083	SUB2970642	Illumina HiSeq 2000 sequencing: PSM7J13E stool MTX	260110502;349146312	e82034672b7ee155c5d7957501ba3f44;17d7c70002a9c1e24ff6d80617c7b20d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5950396/SRR5950396_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5950396/SRR5950396_2.fastq.gz	P6005C24_MTX
SRR5946670	PRJNA398089	SAMN07521521	SRX3105119	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	16419699	3027648631	SUB2966903	Illumina HiSeq 2000 sequencing: MSMA26EH stool WGS	820221805;839609343	757137c006a4fdc661bc19ae4992c669;9cd1bcffb30af049f8aa2b4cdcbd6001	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5946670/SRR5946670_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5946670/SRR5946670_2.fastq.gz	M2072C21
SRR6704352	PRJNA398089	SAMN08514124	SRX3678404	408170	human gut metagenome	ILLUMINA	Illumina MiniSeq	PAIRED	AMPLICON	METAGENOMIC	50840	25420000	SUB3633016	Illumina MiniSeq sequencing: 16S Biopsy Sample P6012CSC2_BP	5155483;6466773	0ecf7dfd0e66416115964e6dc68d26f6;5ec894001f47d101ca96182957f2b1cf	ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/002/SRR6704352/SRR6704352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/002/SRR6704352/SRR6704352_2.fastq.gz	P6012CSC2_BP
SRR5950407	PRJNA398089	SAMN07532461	SRX3108880	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	9023688	1661445988	SUB2970642	Illumina HiSeq 2000 sequencing: MSM9VZHN stool MTX	311273604;405813547	848e18fd3fd1258d36a57055ba681f57;69af7081c34ba59a5ef3cca3b4538bbe	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950407/SRR5950407_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950407/SRR5950407_2.fastq.gz	M2072C21_MTX
SRR6704356	PRJNA398089	SAMN08514066	SRX3678400	408170	human gut metagenome	ILLUMINA	Illumina MiniSeq	PAIRED	AMPLICON	METAGENOMIC	60569	30284500	SUB3633016	Illumina MiniSeq sequencing: 16S Biopsy Sample H4043CSC2_BP	6176869;7620152	dc51c38109b50369955a45e949aef0a2;4e5f8da3d24bdf7e99ea91e4bc561e2c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/006/SRR6704356/SRR6704356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/006/SRR6704356/SRR6704356_2.fastq.gz	H4043CSC2_BP
SRR5946671	PRJNA398089	SAMN07521680	SRX3105122	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	8662942	1593714504	SUB2966903	Illumina HiSeq 2000 sequencing: MSM6J2LH stool WGS	426346406;422709881	a31286ee95fa7686a570368e8c42f9e1;6bd3f412eaf5738e4dc9b46f0c8475ed	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5946671/SRR5946671_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5946671/SRR5946671_2.fastq.gz	M2042C6
SRR5950409	PRJNA398089	SAMN07532463	SRX3108878	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	6331519	1154595473	SUB2970642	Illumina HiSeq 2000 sequencing: MSM9VZJ3 stool MTX	217173164;270904614	f26a3dc0694fde1cd6426b192778be9c;da85188518cb3f6f8663e700e19974d6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5950409/SRR5950409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5950409/SRR5950409_2.fastq.gz	M2085C10_MTX
SRR6704359	PRJNA398089	SAMN08513985	SRX3678397	408170	human gut metagenome	ILLUMINA	Illumina MiniSeq	PAIRED	AMPLICON	METAGENOMIC	20485	10242500	SUB3633016	Illumina MiniSeq sequencing: 16S Biopsy Sample C3015CSC1_BP	2155365;2727627	49013c4fc91f5bfeff80ad0dcf3cda37;2fdbe90c29e67c7c514fd908096b9213	ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/009/SRR6704359/SRR6704359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/009/SRR6704359/SRR6704359_2.fastq.gz	C3015CSC1_BP
SRR5950417	PRJNA398089	SAMN07532386	SRX3108870	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	8394274	1533435557	SUB2970642	Illumina HiSeq 2000 sequencing: PSM7J14P stool MTX	316364526;402959858	111ffe283b096a329b9081a71a8f3774;5887b4ca470abbe632739def7dc71bb6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950417/SRR5950417_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950417/SRR5950417_2.fastq.gz	P6010C22_MTX
SRR6704360	PRJNA398089	SAMN08513980	SRX3678396	408170	human gut metagenome	ILLUMINA	Illumina MiniSeq	PAIRED	AMPLICON	METAGENOMIC	163	81500	SUB3633016	Illumina MiniSeq sequencing: 16S Biopsy Sample C3005CSC2_BP	19777;22225	702035a0b7b2b8173d13c212753bad12;3755da7f824ccdf313a9811063f8fbf3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/000/SRR6704360/SRR6704360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/000/SRR6704360/SRR6704360_2.fastq.gz	C3005CSC2_BP
SRR5946672	PRJNA398089	SAMN07521518	SRX3105118	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	14400785	2643562653	SUB2966903	Illumina HiSeq 2000 sequencing: HSMA33OJ stool WGS	735162572;727918409	220f2ff818a4de02cf303f8aac011d9b;a7fc39cceb474825fd2beefe3d88bf02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5946672/SRR5946672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5946672/SRR5946672_2.fastq.gz	M2077C9
SRR5950418	PRJNA398089	SAMN07532385	SRX3108869	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	3594875	653095142	SUB2970642	Illumina HiSeq 2000 sequencing: HSMA33IE stool MTX	144956558;198001658	01914c3ec9f933c44ec2df28a394058a;900633e2c1abd426da5c87abfdc773e6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5950418/SRR5950418_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5950418/SRR5950418_2.fastq.gz	H4043C2_MTX
SRR6704362	PRJNA398089	SAMN08513982	SRX3678394	408170	human gut metagenome	ILLUMINA	Illumina MiniSeq	PAIRED	AMPLICON	METAGENOMIC	16875	8437500	SUB3633016	Illumina MiniSeq sequencing: 16S Biopsy Sample C3006CSC2_BP	1976486;2177777	7429a0f0e91fa54cd8d6d4ad431130d3;26af8b8f739df2f82801194e4770bcd3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/002/SRR6704362/SRR6704362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/002/SRR6704362/SRR6704362_2.fastq.gz	C3006CSC2_BP
SRR5950422	PRJNA398089	SAMN07532381	SRX3108865	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	7326316	1326728425	SUB2970642	Illumina HiSeq 2000 sequencing: MSM9VZOY stool MTX	267925585;328533636	e323ba358760dd7cb52ccbb01c943f5e;b5f4fbcd20bc72eb166c95d47defbaff	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5950422/SRR5950422_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5950422/SRR5950422_2.fastq.gz	M2069C14_MTX
SRR5946673	PRJNA398089	SAMN07521517	SRX3105117	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	8255503	1557859629	SUB2966903	Illumina HiSeq 2000 sequencing: MSM9VZHX stool WGS	406985342;407051973	0fbd2b7ee34365f8aa5af90b2e5fff21;974d349f4601117a91ade752d46b2460	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5946673/SRR5946673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5946673/SRR5946673_2.fastq.gz	P6024C19
SRR6704366	PRJNA398089	SAMN08513978	SRX3678390	408170	human gut metagenome	ILLUMINA	Illumina MiniSeq	PAIRED	AMPLICON	METAGENOMIC	3926	1963000	SUB3633016	Illumina MiniSeq sequencing: 16S Biopsy Sample C3004CSC4_BP	405442;497424	1b8ad9aa115914f61be6f969c4397b76;9a6647f7e8e445d00f5483b927787f08	ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/006/SRR6704366/SRR6704366_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/006/SRR6704366/SRR6704366_2.fastq.gz	C3004CSC4_BP
SRR5950424	PRJNA398089	SAMN07532379	SRX3108863	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	5163661	932999337	SUB2970642	Illumina HiSeq 2000 sequencing: PSM7J15Q stool MTX	178684355;255712902	d8a4c52e3bfc43a0f1f7f41221b72694;a6b703f3f40f6faac8329cc64b324407	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5950424/SRR5950424_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5950424/SRR5950424_2.fastq.gz	P6018C17_MTX
SRR5946676	PRJNA398089	SAMN07521513	SRX3105113	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	12600313	2336930767	SUB2966903	Illumina HiSeq 2000 sequencing: MSM9VZP3 stool WGS	597840995;609309823	8383363ac2f23d340bde0dcb658aeef3;070d018ad00f390ab842858b9e51b650	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5946676/SRR5946676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5946676/SRR5946676_2.fastq.gz	P6018C22
SRR6704369	PRJNA398089	SAMN08514117	SRX3678387	408170	human gut metagenome	ILLUMINA	Illumina MiniSeq	PAIRED	AMPLICON	METAGENOMIC	27448	13724000	SUB3633016	Illumina MiniSeq sequencing: 16S Biopsy Sample M2084CSC1_BP	2923844;3459248	ea8d2e68212cd00c9e17bfee2c9b9591;162e53f19f32a0c420762bf7f8fab63a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/009/SRR6704369/SRR6704369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/009/SRR6704369/SRR6704369_2.fastq.gz	M2084CSC1_BP
SRR5950427	PRJNA398089	SAMN07532345	SRX3108860	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	8072959	1467485671	SUB2970642	Illumina HiSeq 2000 sequencing: PSM7J15A stool MTX	244962260;366750949	6d95c5b82e0cb610ef0160daf69734d0;accb425b7fc6041322237a4664d13f23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950427/SRR5950427_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950427/SRR5950427_2.fastq.gz	P6016C15_MTX
SRR5946678	PRJNA398089	SAMN07521515	SRX3105111	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	12791186	2363479600	SUB2966903	Illumina HiSeq 2000 sequencing: PSMA2668 stool WGS	615287337;622968121	cc2a7e8eff36f19fe28f4a3d019e3349;49082b8d47b4ea53e646a4a7556c2a6c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5946678/SRR5946678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5946678/SRR5946678_2.fastq.gz	H4032C21
SRR6704370	PRJNA398089	SAMN08514116	SRX3678386	408170	human gut metagenome	ILLUMINA	Illumina MiniSeq	PAIRED	AMPLICON	METAGENOMIC	27536	13768000	SUB3633016	Illumina MiniSeq sequencing: 16S Biopsy Sample M2075CSC2_BP	2936263;3563983	9ed0eeb0cc1744feebde1df3e7ad4f0f;ea50c1a3cfe07ce53084f29417fc82e1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/000/SRR6704370/SRR6704370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/000/SRR6704370/SRR6704370_2.fastq.gz	M2075CSC2_BP
SRR5950431	PRJNA398089	SAMN07532338	SRX3108856	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	6317755	1145016780	SUB2970642	Illumina HiSeq 2000 sequencing: PSM7J14X stool MTX	231594156;300058932	d06db7a942888eee0a4887fcd739440d;ad23833e1d04e547fd73e68cdf4f1b22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5950431/SRR5950431_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5950431/SRR5950431_2.fastq.gz	P6014C14_MTX
SRR6704372	PRJNA398089	SAMN08514114	SRX3678384	408170	human gut metagenome	ILLUMINA	Illumina MiniSeq	PAIRED	AMPLICON	METAGENOMIC	47398	23699000	SUB3633016	Illumina MiniSeq sequencing: 16S Biopsy Sample M2072CSC2_BP	4974322;5981403	ba5931f9709cab2092ad93beef5c4533;305865acddb3c1858e1f272d6076792b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/002/SRR6704372/SRR6704372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/002/SRR6704372/SRR6704372_2.fastq.gz	M2072CSC2_BP
SRR5946681	PRJNA398089	SAMN07521626	SRX3105109	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	10469770	1991901961	SUB2966903	Illumina HiSeq 2000 sequencing: CSM7KOJY stool WGS	669007802;680919627	6b9a28f4feacbaaff7df955b5a5ef28b;ade211a436f12ebca96de6ec266b91df	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5946681/SRR5946681_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5946681/SRR5946681_2.fastq.gz	P6014C8
SRR5950434	PRJNA398089	SAMN07532341	SRX3108853	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	6265565	1122332244	SUB2970642	Illumina HiSeq 2000 sequencing: CSM7KORK stool MTX	243775794;335515006	cd4b83c5fc17edf366463c0447ba4fc5;9016c5956e8b107e5ed08d7b738d425d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5950434/SRR5950434_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5950434/SRR5950434_2.fastq.gz	C3028C15_MTX
SRR6704374	PRJNA398089	SAMN08514112	SRX3678382	408170	human gut metagenome	ILLUMINA	Illumina MiniSeq	PAIRED	AMPLICON	METAGENOMIC	53072	26536000	SUB3633016	Illumina MiniSeq sequencing: 16S Biopsy Sample M2069CSC1_BP	5940979;7251121	45b5b24aed6fd223b5ac4c7008303b43;fa48dc5948fe6e44ac3db5dc22176dd6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/004/SRR6704374/SRR6704374_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/004/SRR6704374/SRR6704374_2.fastq.gz	M2069CSC1_BP
SRR5946682	PRJNA398089	SAMN07521623	SRX3105108	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	13023904	2410400443	SUB2966903	Illumina HiSeq 2000 sequencing: HSM7J4Q1 stool WGS	636705027;644824906	9e8b0f8d45eac6610b6f5d205bb48987;c0766a45718e2d7c0528de7c93a2f6d0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5946682/SRR5946682_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5946682/SRR5946682_2.fastq.gz	M2060C5
SRR5950436	PRJNA398089	SAMN07532343	SRX3108851	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	2090497	380828435	SUB2970642	Illumina HiSeq 2000 sequencing: HSM7J4OE stool MTX	79149933;100124587	fa18726ea96895085c223505fa9eac57;04d1f1c2222bb3826a4df150cbb545c1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5950436/SRR5950436_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5950436/SRR5950436_2.fastq.gz	H4031C14_MTX
SRR6704382	PRJNA398089	SAMN08513986	SRX3678374	408170	human gut metagenome	ILLUMINA	Illumina MiniSeq	PAIRED	AMPLICON	METAGENOMIC	43610	21805000	SUB3633016	Illumina MiniSeq sequencing: 16S Biopsy Sample C3015CSC2_BP	4526680;5695111	2b4ab9792c29aaa8d94dcad9d260bdf1;a88084a5c3b57e67b418e75d85735fd4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/002/SRR6704382/SRR6704382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/002/SRR6704382/SRR6704382_2.fastq.gz	C3015CSC2_BP
SRR5950437	PRJNA398089	SAMN07532344	SRX3108850	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	2835411	508225555	SUB2970642	Illumina HiSeq 2000 sequencing: MSM9VZLN stool MTX	120214029;161955771	01049dc3e94541e077e3d657f096c056;eb58025b5f72881d8244b318fb15fe34	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950437/SRR5950437_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5950437/SRR5950437_2.fastq.gz	M2064C13_MTX
SRR6704388	PRJNA398089	SAMN08513992	SRX3678368	408170	human gut metagenome	ILLUMINA	Illumina MiniSeq	PAIRED	AMPLICON	METAGENOMIC	11459	5729500	SUB3633016	Illumina MiniSeq sequencing: 16S Biopsy Sample C3021CSC2_BP	1249639;1488712	00b89fa35f0954434a3a528c08801a19;ed7ca4663c7ae539404214d10deb926f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/008/SRR6704388/SRR6704388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/008/SRR6704388/SRR6704388_2.fastq.gz	C3021CSC2_BP
SRR6704391	PRJNA398089	SAMN08514141	SRX3678365	408170	human gut metagenome	ILLUMINA	Illumina MiniSeq	PAIRED	AMPLICON	METAGENOMIC	47795	23897500	SUB3633016	Illumina MiniSeq sequencing: 16S Biopsy Sample P6028CSC2_BP	5085648;6065807	22a0302b7e8d66f78955c0701a624adf;09c6e343bf68318adcc40e15b1cc1f9a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/001/SRR6704391/SRR6704391_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/001/SRR6704391/SRR6704391_2.fastq.gz	P6028CSC2_BP
SRR5950440	PRJNA398089	SAMN07532489	SRX3108847	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	6620828	1200043796	SUB2970642	Illumina HiSeq 2000 sequencing: HSMA33MG stool MTX	277543297;377774162	eb01928c7ee123091e77abac9151e07a;1162bff1f413dfa84c0be276c55d7094	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5950440/SRR5950440_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5950440/SRR5950440_2.fastq.gz	H4035C22_MTX
SRR5946683	PRJNA398089	SAMN07521624	SRX3105107	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	14916423	2699606160	SUB2966903	Illumina HiSeq 2000 sequencing: CSM79HNK stool WGS	738875925;738381255	75f1f98e2abf1d270b42ea142286c64c;fd0086c555a4ad1b89a421a2f00ab6ff	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5946683/SRR5946683_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5946683/SRR5946683_2.fastq.gz	H4032C2
SRR6704396	PRJNA398089	SAMN08514006	SRX3678360	408170	human gut metagenome	ILLUMINA	Illumina MiniSeq	PAIRED	AMPLICON	METAGENOMIC	21255	10627500	SUB3633016	Illumina MiniSeq sequencing: 16S Biopsy Sample C3032CSC2_BP	2282212;2778427	ffdaf044f61654f7161b0ad5eede518f;96e38b20ceface01a87a0ff2981d6773	ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/006/SRR6704396/SRR6704396_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/006/SRR6704396/SRR6704396_2.fastq.gz	C3032CSC2_BP
SRR5950446	PRJNA398089	SAMN07532495	SRX3108841	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	9675744	1769600415	SUB2970642	Illumina HiSeq 2000 sequencing: PSMA2675 stool MTX	315837929;410886863	7f599ed2beb64a5ca789d30470c47ed2;91ebebb9a7e2d1b81bb2f233e9e212aa	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5950446/SRR5950446_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5950446/SRR5950446_2.fastq.gz	P6038C7_MTX
SRR5946684	PRJNA398089	SAMN07521630	SRX3105105	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	6023077	1128604218	SUB2966903	Illumina HiSeq 2000 sequencing: CSM7KOP8 stool WGS	381094907;392001992	300a92c34ff29d4e075cf1a284710670;3b270d2606feb0a77c570821ce86c259	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5946684/SRR5946684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5946684/SRR5946684_2.fastq.gz	P6014C10
SRR5950449	PRJNA398089	SAMN07532396	SRX3108838	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	RNA-Seq	METATRANSCRIPTOMIC	8078154	1392926376	SUB2970642	Illumina HiSeq 2000 sequencing: CSMAG78W stool MTX	289850957;417743106	0180e992e3ae667fd7a6c9cd8cde6ea1;8080b1d9c9dddb039ea4d512bd81e5d1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5950449/SRR5950449_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5950449/SRR5950449_2.fastq.gz	C3022C23_MTX
SRR6704402	PRJNA398089	SAMN08513997	SRX3678354	408170	human gut metagenome	ILLUMINA	Illumina MiniSeq	PAIRED	AMPLICON	METAGENOMIC	26789	13394500	SUB3633016	Illumina MiniSeq sequencing: 16S Biopsy Sample C3027CSC1_BP	2786497;3439111	891fda57452e8a1382cf388e7fb4bf3b;ae09755fcff1e1520dd918630260e26a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/002/SRR6704402/SRR6704402_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR670/002/SRR6704402/SRR6704402_2.fastq.gz	C3027CSC1_BP
SRR5946685	PRJNA398089	SAMN07521627	SRX3105104	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	10938449	2081552683	SUB2966903	Illumina HiSeq 2000 sequencing: MSM79HBV stool WGS	686501129;710032087	1b596c901bd77ae98b8c3a4b8ea44ffc;7437f8cd1d863143fd477b325b956a39	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5946685/SRR5946685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5946685/SRR5946685_2.fastq.gz	C3015C17
